Year;Plot;Subplot;Plant;Seeds_GF;Fruit_GF;visits_GF;ID;homo_motif;hete_motif;Strength;StrengthIn;StrengthOut;Degree;DegreeIn;DegreeOut;PageRank;Hub;Authority;Katz;Multiplexity;Kcore
2020;4;D3;LEMA;36;2;1;Ulidiidae;0;0;2;1;1;2;1;1;0.151019203362093;0;0;1;0.5;2
2020;4;D4;BEMA;152;38;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D4;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D5;BEMA;120;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D5;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D6;BEMA;180;45;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E1;BEMA;8;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E1;CETE;1276.5;11.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E1;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E1;LEMA;264;2;1;Brassicogethes_sp.;10;0;185.714.285.714.286;0.857142857142857;1;6;3;3;0.170185311213012;0.286611602699522;0;0.999999999998098;0.5;4
2020;4;E1;LEMA;264;2;2;Oedemeridae;1;0;185.714.285.714.286;0.857142857142857;1;6;3;3;0.170185311213012;0.286611602699522;0;0.999999999998098;0.5;4
2020;4;E1;LEMA;264;2;3;Psilothrix_viridicoerulea;11;0;185.714.285.714.286;0.857142857142857;1;6;3;3;0.170185311213012;0.286611602699522;0;0.999999999998098;0.5;4
2020;4;E2;BEMA;24;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E2;LEMA;342;9;1;Psilothrix_viridicoerulea;9;0;105.555.555.555.556;0.0555555555555556;1;2;1;1;0.059646395490549;0.225190758318429;0;0.999999999998098;0.5;2
2020;4;E3;CHFU;192;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E3;LEMA;174;3;1;Elateridae;2;0;133.333.333.333.333;0.333333333333333;1;2;1;1;0.0704947125408251;0.0417805036370345;0;0.999999999998097;0.5;2
2020;4;E4;BEMA;52;13;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E4;LEMA;174;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E5;LEMA;185;5;5;Brassicogethes_sp.;10;0;117.460.317.460.317;0.174603174603175;1;4;2;2;0.158843605798132;0.870865126386405;0;0.999999999998097;0.5;4
2020;4;E5;LEMA;185;5;1;Psilothrix_viridicoerulea;9;0;117.460.317.460.317;0.174603174603175;1;4;2;2;0.158843605798132;0.870865126386405;0;0.999999999998097;0.5;4
2020;4;E6;BEMA;72;18;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;E6;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F1;BEMA;8;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F1;LEMA;462;7;2;Psilothrix_viridicoerulea;9;0;111.111.111.111.111;0.111111111111111;1;2;1;1;0.0798964770605534;0.225190758318429;0;0.999999999998098;0.5;2
2020;4;F3;BEMA;4;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F3;LEMA;58;1;1;Brassicogethes_sp.;8;0;107.936.507.936.508;0.0793650793650794;1;4;2;2;0.0794858375520668;0.612595379159214;0;0.999999999998098;0.5;4
2020;4;F3;LEMA;58;1;1;Psilothrix_viridicoerulea;2;0;107.936.507.936.508;0.0793650793650794;1;4;2;2;0.0794858375520668;0.612595379159214;0;0.999999999998098;0.5;4
2020;4;F4;LEMA;406;7;3;Brassicogethes_sp.;10;0;107.142.857.142.857;0.0714285714285714;1;2;1;1;0.0989146401050958;1;0;0.999999999998097;0.5;2
2020;4;F4;PUPA;276;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F5;BEMA;360;90;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F5;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F6;BEMA;132;33;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F6;CHFU;48;1.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;F6;LEMA;290;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A1;BEMA;28;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A1;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A2;BEMA;88;22;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A3;BEMA;88;22;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A4;BEMA;76;19;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A4;CETE;555;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A5;BEMA;48;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A5;LEMA;522;9;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A5;PUPA;161;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A6;BEMA;52;13;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A6;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;A6;LEMA;406;7;5;Psilothrix_viridicoerulea;11;0;120.833.333.333.333;0.208333333333333;1;2;1;1;0.167178487910046;0.492592191824093;0;0.999999999991601;0.5;2
2020;5;A6;PUPA;90;9;2;Small bee 1_8_6;0;0;2;1;1;2;1;1;0.196241800777884;0;0;1;0.5;2
2020;5;B1;BEMA;32;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B1;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B2;BEMA;240;60;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B2;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B2;LEMA;116;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B3;BEMA;44;11;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B3;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B3;PUPA;115;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B4;BEMA;80;20;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B4;CETE;777;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B4;LEMA;116;2;1;Psilothrix_viridicoerulea;11;0;104.166.666.666.667;0.0416666666666667;1;2;1;1;0.0743905081791329;0.492592191824093;0;0.999999999991601;0.5;2
2020;5;B4;PUPA;92;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B5;BEMA;56;14;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B5;LEMA;58;1;1;Brassicogethes_sp.;11;0;210.833.333.333.333;110.833.333.333.333;1;6;3;3;0.165281343704987;0.500281041579183;0;0.999999999991601;0.5;4
2020;5;B5;LEMA;58;1;1;Musca_sp.;0;0;210.833.333.333.333;110.833.333.333.333;1;6;3;3;0.165281343704987;0.500281041579183;0;0.999999999991601;0.5;4
2020;5;B5;LEMA;58;1;2;Psilothrix_viridicoerulea;11;0;210.833.333.333.333;110.833.333.333.333;1;6;3;3;0.165281343704987;0.500281041579183;0;0.999999999991601;0.5;4
2020;5;B6;BEMA;68;17;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B6;CETE;222;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B6;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;B6;LEMA;58;1;1;Psilothrix_viridicoerulea;11;0;104.166.666.666.667;0.0416666666666667;1;2;1;1;0.0743905081791328;0.492592191824093;0;0.999999999991601;0.5;2
2020;5;C1;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C2;BEMA;40;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C2;LEMA;51;1;1;Brassicogethes_sp.;11;0;1.025;0.025;1;2;1;1;0.0718995821681613;1;0;0.999999999991601;0.5;2
2020;5;C3;BEMA;68;17;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C3;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C3;PUPA;138;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C4;CHFU;192;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C4;LEMA;156;4;3;Brassicogethes_sp.;11;0;1.075;0.075;1;2;1;1;0.113311720011675;1;0;0.999999999991601;0.5;2
2020;5;C5;BEMA;20;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C5;CETE;499.5;4.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C5;CHFU;96;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C5;LEMA;52;4;1;Cylindromyia_sp.;0;0;2;1;1;2;1;1;0.196241800777885;0;0;1;0.5;2
2020;5;C6;BEMA;120;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C6;CETE;388.5;3.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;C6;LEMA;180;5;1;Brassicogethes_sp.;3;0;106.666.666.666.667;0.0666666666666667;1;4;2;2;0.0950965771008898;0.746296095912046;0;0.999999999991601;0.5;4
2020;5;C6;LEMA;180;5;1;Psilothrix_viridicoerulea;11;0;106.666.666.666.667;0.0666666666666667;1;4;2;2;0.0950965771008898;0.746296095912046;0;0.999999999991601;0.5;4
2020;5;D1;BEMA;32;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D1;LEMA;58;1;1;Psilothrix_viridicoerulea;11;0;104.166.666.666.667;0.0416666666666667;1;2;1;1;0.0743905081791329;0.492592191824093;0;0.999999999991601;0.5;2
2020;5;D2;BEMA;16;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D2;CETE;777;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D2;LEMA;58;1;2;bee_1_1_6;0;0;2.15;1.15;1;6;3;3;0.206915378102281;0.418894618768197;0;0.999999999991601;0.5;4
2020;5;D2;LEMA;58;1;1;Brassicogethes_sp.;11;0;2.15;1.15;1;6;3;3;0.206915378102281;0.418894618768197;0;0.999999999991601;0.5;4
2020;5;D2;LEMA;58;1;3;Psilothrix_viridicoerulea;11;0;2.15;1.15;1;6;3;3;0.206915378102281;0.418894618768197;0;0.999999999991601;0.5;4
2020;5;D3;BEMA;44;11;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D3;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D4;BEMA;64;16;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D4;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D5;LEMA;58;1;2;Brassicogethes_sp.;11;0;1.05;0.05;1;2;1;1;0.0926056510899183;0.999999999999999;0;0.999999999991601;0.5;2
2020;5;D6;BEMA;132;33;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;D6;LEMA;174;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E1;BEMA;32;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E1;LEMA;116;2;4;Brassicogethes_sp.;11;0;218.333.333.333.333;118.333.333.333.333;1;6;3;3;0.222491357521308;0.714026345591367;0;0.999999999991601;0.5;4
2020;5;E1;LEMA;116;2;1;Elateridae;0;0;218.333.333.333.333;118.333.333.333.333;1;6;3;3;0.222491357521308;0.714026345591367;0;0.999999999991601;0.5;4
2020;5;E1;LEMA;116;2;2;Psilothrix_viridicoerulea;11;0;218.333.333.333.333;118.333.333.333.333;1;6;3;3;0.222491357521308;0.714026345591367;0;0.999999999991601;0.5;4
2020;5;E2;BEMA;28;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E2;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E3;BEMA;104;26;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E3;CETE;444;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E3;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E4;BEMA;112;28;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E4;CETE;444;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E4;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E4;PUPA;69;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E5;BEMA;28;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E5;LEMA;464;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E6;BEMA;48;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;E6;LEMA;348;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F1;BEMA;60;15;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F1;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F1;LEMA;58;1;2;Brassicogethes_sp.;11;0;1.55;0.55;1;4;2;2;0.124560058107653;0.679980165675372;0;0.999999999991601;0.5;4
2020;5;F1;LEMA;58;1;1;Ulidiidae;1;0;1.55;0.55;1;4;2;2;0.124560058107653;0.679980165675372;0;0.999999999991601;0.5;4
2020;5;F2;BEMA;76;19;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F2;CETE;444;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F2;LEMA;58;1;8;Brassicogethes_sp.;14;0;124.166.666.666.667;0.241666666666667;1;4;2;2;0.240039059553188;0.943621354647122;0;0.999999999991601;0.5;4
2020;5;F2;LEMA;58;1;1;Psilothrix_viridicoerulea;11;0;124.166.666.666.667;0.241666666666667;1;4;2;2;0.240039059553188;0.943621354647122;0;0.999999999991601;0.5;4
2020;5;F3;BEMA;52;13;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F3;LEMA;112.5;3;4;Brassicogethes_sp.;12;0;1.225;0.225;1;4;2;2;0.203608773731617;0.782539510781754;0;0.999999999991601;0.5;4
2020;5;F3;LEMA;112.5;3;3;Psilothrix_viridicoerulea;12;0;1.225;0.225;1;4;2;2;0.203608773731617;0.782539510781754;0;0.999999999991601;0.5;4
2020;5;F4;BEMA;64;16;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F4;CETE;555;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F4;LEMA;58;1;5;Brassicogethes_sp.;14;0;120.833.333.333.333;0.208333333333333;1;4;2;2;0.201117847720646;0.855026340521169;0;0.999999999991601;0.5;4
2020;5;F4;LEMA;58;1;2;Psilothrix_viridicoerulea;12;0;120.833.333.333.333;0.208333333333333;1;4;2;2;0.201117847720646;0.855026340521169;0;0.999999999991601;0.5;4
2020;5;F5;BEMA;12;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F5;CETE;666;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;5;F5;LEMA;202.5;5;2;Brassicogethes_sp.;11;0;1.05;0.05;1;2;1;1;0.0926056510899183;1;0;0.999999999991601;0.5;2
2020;5;F6;LEMA;85.5;3;6;Brassicogethes_sp.;15;0;173.333.333.333.333;0.733333333333333;1;6;3;3;0.25377832366013803;0.780569431186033;0;0.999999999991601;0.5;4
2020;5;F6;LEMA;85.5;3;2;Psilothrix_viridicoerulea;11;0;173.333.333.333.333;0.733333333333333;1;6;3;3;0.25377832366013803;0.780569431186033;0;0.999999999991601;0.5;4
2020;5;F6;LEMA;85.5;3;1;Ulidiidae;1;0;173.333.333.333.333;0.733333333333333;1;6;3;3;0.25377832366013803;0.780569431186033;0;0.999999999991601;0.5;4
2020;6;A3;CETE;666;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;6;B5;PUPA;437;19;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;6;C3;PUPA;184;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;6;F3;PUPA;230;10;1;Small bee 1_8_6;2;0;1.2;0.2;1;2;1;1;0.139691400286648;0;4,12E+09;0.413949168620209;0.5;2
2020;7;A1;BEMA;56;14;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A1;CHFU;256;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A1;LEMA;116;2;1;Cylindromyia_sp.;0;0;154.166.666.666.667;0.541666666666667;1;4;2;2;0.157414943676832;0.148677123763885;7,64E+06;0.00208489819439013;0.166666666666667;4
2020;7;A1;LEMA;116;2;1;Psilothrix_viridicoerulea;7;0;154.166.666.666.667;0.541666666666667;1;4;2;2;0.157414943676832;0.148677123763885;7,64E+06;0.00208489819439013;0.166666666666667;4
2020;7;A1;MESU;21;21;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A1;PUPA;414;18;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A1;SCLA;62;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A1;SPRU;720;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A2;BEMA;72;18;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A2;CETE;888;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A2;CHFU;96;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A2;LEMA;24;2;4;Brassicogethes_sp.;16;0;107.272.727.272.727;0.0727272727272727;1;2;1;1;0.168850016646369;1;2,52E+07;0.00388603736042936;0.166666666666667;2
2020;7;A2;PUPA;138;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A2;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A2;SPRU;936;39;1;Sphaerophoria_scripta;0;1;2;1;1;2;1;1;0.154877593126733;0;0;2,92E+09;0.166666666666667;2
2020;7;A3;BEMA;136;34;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A3;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A3;LEMA;135;5;2;Brassicogethes_sp.;5;0;103.636.363.636.364;0.0363636363636364;1;2;1;1;0.140847541060088;0.999999999999999;1,26E+07;0.00388603736042936;0.166666666666667;2
2020;7;A3;MESU;14;14;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A3;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A3;SOAS;247.5;4.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A3;SPRU;744;31;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;BEMA;136;34;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;CETE;444;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;CHFU;0;2;1;Black_small_fly;3;0;1.25;0.25;1;2;1;1;0.173171113757388;0;0;1,47E+09;0.166666666666667;2
2020;7;A4;LEMA;66;2;2;Brassicogethes_sp.;1;0;116.136.363.636.364;0.161363636363636;1;4;2;2;0.185673652477442;0.564620456205036;3,36E+07;0.00337593977308873;0.166666666666667;4
2020;7;A4;LEMA;66;2;3;Psilothrix_viridicoerulea;2;0;116.136.363.636.364;0.161363636363636;1;4;2;2;0.185673652477442;0.564620456205036;3,36E+07;0.00337593977308873;0.166666666666667;4
2020;7;A4;MESU;6;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;PUPA;230;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;SOAS;275;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A4;SPRU;4656;194;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;BEMA;312;78;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;CETE;1110;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;CHFU;64;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;LEMA;232;4;1;Black_beetle_1_10_03;1;0;158.333.333.333.333;0.583333333333333;1;4;2;2;0.165656788346543;0.189478202403065;1,58E+06;0.0025227234425094;0.166666666666667;4
2020;7;A5;LEMA;232;4;2;Psilothrix_viridicoerulea;6;0;158.333.333.333.333;0.583333333333333;1;4;2;2;0.165656788346543;0.189478202403065;1,58E+06;0.0025227234425094;0.166666666666667;4
2020;7;A5;PUPA;92;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;SOAS;55;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A5;SPRU;960;40;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;BEMA;128;32;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;CETE;666;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;LEMA;290;5;1;Brassicogethes_sp.;16;0;201.818.181.818.182;101.818.181.818.182;1;4;2;2;0.170429152183274;0.514664775887774;7,10E+06;0.00257401589777835;0.166666666666667;2
2020;7;A6;LEMA;290;5;1;Cryptocephalus_sp.;0;0;201.818.181.818.182;101.818.181.818.182;1;4;2;2;0.170429152183274;0.514664775887774;7,10E+06;0.00257401589777835;0.166666666666667;2
2020;7;A6;MESU;19;19;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;PUPA;253;11;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;A6;SPRU;768;32;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;BEMA;240;60;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;CETE;666;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;LEMA;174;3;3;Andrena_2_10_3;13;0;113.251.366.120.219;0.132513661202186;1;4;2;2;0.175067382831454;0.42084613414401;1,98E+07;0.00215424530187594;0.166666666666667;4
2020;7;B1;LEMA;174;3;2;Psilothrix_viridicoerulea;13;0;113.251.366.120.219;0.132513661202186;1;4;2;2;0.175067382831454;0.42084613414401;1,98E+07;0.00215424530187594;0.166666666666667;4
2020;7;B1;MESU;10;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;PUPA;276;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;SCLA;62;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;SOAS;220;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B1;SPRU;1200;50;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B2;BEMA;268;67;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B2;CETE;222;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B2;CHFU;128;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B2;LEMA;348;6;2;Andrena_2_10_3;13;0;206.915.052.160.954;106.915.052.160.954;1;6;3;3;0.192640943800137;0.610181267432803;1,86E+07;0.00241822560041264;0.166666666666667;4
2020;7;B2;LEMA;348;6;2;Brassicogethes_sp.;20;0;206.915.052.160.954;106.915.052.160.954;1;6;3;3;0.192640943800137;0.610181267432803;1,86E+07;0.00241822560041264;0.166666666666667;4
2020;7;B2;LEMA;348;6;1;Malachius_bipustulatus;0;0;206.915.052.160.954;106.915.052.160.954;1;6;3;3;0.192640943800137;0.610181267432803;1,86E+07;0.00241822560041264;0.166666666666667;4
2020;7;B2;PUPA;138;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B2;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B3;BEMA;320;80;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B3;CETE;1776;16;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B3;LEMA;290;5;10;Andrena_2_10_3;13;0;120.560.109.289.617;0.205601092896175;1;4;2;2;0.235581246210965;0.496304862062358;2,65E+07;0.00170007257397421;0.166666666666667;4
2020;7;B3;LEMA;290;5;1;Psilothrix_viridicoerulea;2;0;120.560.109.289.617;0.205601092896175;1;4;2;2;0.235581246210965;0.496304862062358;2,65E+07;0.00170007257397421;0.166666666666667;4
2020;7;B3;PUPA;230;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B3;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B3;SOAS;165;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B3;SPRU;960;40;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B4;BEMA;120;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B4;CETE;1110;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B4;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;7;B4;LEMA;511;7;3;Andrena_2_10_3;13;0;110.902.881.271.734;0.109028812717337;1;6;3;3;0.174126583485476;0.565972648742331;1,91E+07;0.00232427783098948;0.166666666666667;6
2020;7;B4;LEMA;511;7;1;Brassicogethes_sp.;16;0;110.902.881.271.734;0.109028812717337;1;6;3;3;0.174126583485476;0.565972648742331;1,91E+07;0.00232427783098948;0.166666666666667;6
2020;7;B4;LEMA;511;7;1;Psilothrix_viridicoerulea;7;0;110.902.881.271.734;0.109028812717337;1;6;3;3;0.174126583485476;0.565972648742331;1,91E+07;0.00232427783098948;0.166666666666667;6
2020;7;B4;MESU;3;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
