Day;Month;Year;Plot ;Subplot;Group;Order;Family;Species; Visits;Plant;Plant_Simple;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
9;6;2016;7;D6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;D6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;D6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;C6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;C6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;C6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;C5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;C5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;C5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;A5;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;D6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;E2;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
9;6;2016;8;F3;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F3;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F3;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F6;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;F6;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;E6;Fly;Diptera;NA;NA;1;PUPA;PUPA;
9;6;2016;8;E5;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
9;6;2016;8;E5;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
9;6;2016;8;E5;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
9;6;2016;8;A4;Fly;Diptera;Syrphidae;Eristalinus_sp.;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Syrphidae;Eristalinus_sp.;1;PUPA;PUPA;
9;6;2016;8;F6;Bee;Hymenoptera;Apidae;Eucera_sp.;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;E1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;E1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;D3;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
9;6;2016;8;B2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
9;6;2016;8;C3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;A3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;A4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;8;B6;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
9;6;2016;8;E1;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
9;6;2016;OUT;OUT;Fly;Diptera;Stratiomyidae;Odontomyia_sp.;1;PUPA;PUPA;
14;6;2016;1;B1;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;B1;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;A2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;A3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;A3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;1;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;1;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;1;B1;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;B1;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;1;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;1;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;1;B6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;B6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;1;D4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;2;F6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;2;C5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;2;B5;Bee;Hymenoptera;NA;NA;1;PUPA;PUPA;
14;6;2016;2;A4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;2;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;2;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;2;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;3;D2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;3;E1;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;3;F2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;3;C5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;3;E4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;5;E6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;5;E4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;5;D5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;5;E1;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;6;2016;7;F4;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F4;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;7;D1;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;7;E2;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;7;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;C6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A3;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;E3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;C5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;F1;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;7;E1;Bee;Hymenoptera;Halictidae;Sphecodes_sp.;1;PUPA;PUPA;
14;6;2016;7;A2;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;7;A2;Fly;Diptera;Syrphidae;Eristalis_sp.;1;PUPA;PUPA;
14;6;2016;8;D2;Butterfly;Lepidoptera;Pieridae;Pontia_sp. ;1;PUPA;PUPA;
14;6;2016;8;E1;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
14;6;2016;8;E2;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;D3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;E5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;E5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;D5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;D5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;A5;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
14;6;2016;8;A5;Fly;Diptera;Syrphidae;NA;1;PUPA;PUPA;
14;6;2016;8;D3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;D3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;D4;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;E3;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;E6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;A6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
14;6;2016;8;A5;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
