"Day";"Month";"plot";"subplot";"Group";"vis";"Plant";"individuals";"seed";"fruit";"visits";"flowers";"x_coor2";"y_coor2";"neigh_inter.plot";"neigh_intra.plot";"neigh_intra.3m";"neigh_inter.3m";"neigh_inter.1m";"neigh_intra.1m";"neigh_inter.7.5";"neigh_intra.7.5";"flowers2";"visits.flower";"seed.indv"
5;3;9;"B2";"Beetle";2;"CHFU";4;28;2;2;30;314;286;2383;397;70;429;52;4;5;0;30;0,0666666666666667;56
5;3;9;"B2";"Beetle";3;"LEMA";10;58;12;3;0;314;286;2551;229;55;444;46;10;4;0;0;Inf;696
5;3;9;"B2";"Fly";1;"CHFU";4;28;2;1;30;314;286;2383;397;70;429;52;4;5;0;30;0,0333333333333333;56
5;3;9;"B3";"Beetle";1;"CHFU";1;32;1;1;21;314;287,5;2383;397;45;467;57;1;2;0;21;0,0476190476190476;32
5;3;9;"B3";"Beetle";1;"LEMA";6;58;15;1;0;314;287,5;2551;229;64;448;52;6;0;0;0;Inf;870
5;3;9;"B4";"Beetle";8;"LEMA";9;58;4;8;NA;314;289;2551;229;44;492;66;9;4;0;0;Inf;232
5;3;9;"C2";"Beetle";4;"CHFU";14;58;8;4;30;315,5;286;2383;397;123;424;59;14;6;0;30;0,133333333333333;464
5;3;9;"C2";"Beetle";4;"LEMA";17;58;8;4;0;315,5;286;2551;229;66;481;56;17;3;0;0;Inf;464
5;3;9;"C3";"Beetle";3;"CHFU";17;31;2;3;36;315,5;287,5;2383;397;101;442;48;17;3;0;36;0,0833333333333333;62
5;3;9;"C3";"Beetle";4;"LEMA";7;58;5;4;0;315,5;287,5;2551;229;80;463;58;7;5;0;0;Inf;290
5;3;9;"C4";"Beetle";1;"CHFU";7;32;1;1;25;315,5;289;2383;397;91;492;63;7;1;0;25;0,04;32
5;3;9;"C4";"Beetle";4;"LEMA";12;58;7;4;0;315,5;289;2551;229;58;525;58;12;1;0;0;Inf;406
5;3;9;"C5";"Beetle";2;"CHFU";5;40,5;3;2;26;315,5;290,5;2383;397;52;559;73;5;10;0;26;0,0769230769230769;121,5
5;3;9;"D2";"Beetle";1;"CHFU";19;9,5;6;1;80;317;286;2383;397;162;497;53;19;2;0;80;0,0125;57
5;3;9;"D2";"Beetle";4;"LEMA";9;30;9;4;0;317;286;2551;229;59;600;63;9;4;0;0;Inf;270
5;3;9;"D2";"Fly";1;"CHFU";19;9,5;6;1;80;317;286;2383;397;162;497;53;19;2;0;80;0,0125;57
5;3;9;"D3";"Beetle";6;"LEMA";4;58;4;6;0;317;287,5;2551;229;68;526;78;4;4;0;0;Inf;232
5;3;9;"D3";"Fly";2;"CHFU";35;79,5;10;2;100;317;287,5;2383;397;121;473;47;35;0;0;100;0,02;795
5;3;9;"D5";"Beetle";1;"LEMA";8;48;15;1;0;317;290,5;2551;229;70;546;76;8;1;0;0;Inf;720
5;3;9;"D5";"Fly";1;"CHFU";10;25;2;1;11;317;290,5;2383;397;80;536;74;10;1;0;11;0,0909090909090909;50
5;3;9;"E2";"Beetle";1;"CHFU";4;16;1;1;50;318,5;286;2383;397;167;549;89;4;3;2;50;0,02;16
5;3;9;"E3";"Beetle";3;"CHFU";23;20;12;3;70;318,5;287,5;2383;397;143;523;54;23;2;3;70;0,0428571428571429;240
5;3;9;"E3";"Beetle";2;"LEMA";3;58;3;2;0;318,5;287,5;2551;229;33;633;74;3;3;0;0;Inf;174
5;3;9;"E4";"Beetle";3;"CHFU";17;56;8;3;80;318,5;289;2383;397;148;546;70;17;3;1;80;0,0375;448
5;3;9;"E4";"Beetle";1;"LEMA";7;58;10;1;0;318,5;289;2551;229;31;663;80;7;0;0;0;Inf;580
5;3;9;"E4";"Fly";1;"CHFU";17;56;8;1;80;318,5;289;2383;397;148;546;70;17;3;1;80;0,0125;448
5;3;9;"E5";"Beetle";1;"CHFU";13;42;6;1;40;318,5;290,5;2383;397;117;563;63;13;3;0;40;0,025;252
5;3;9;"E5";"Beetle";3;"LEMA";3;58;5;3;0;318,5;290,5;2551;229;57;623;73;3;2;0;0;Inf;290
5;5;1;"B2";"Beetle";10;"LEMA";39;80,5;32;10;NA;2;2;867;1869;379;234;18;39;0;2;0;Inf;2576
5;5;1;"B4";"Beetle";12;"LEMA";63;65;38;12;NA;2;5;867;1869;378;126;20;63;0;3;0;Inf;2470
5;5;1;"B5";"Beetle";9;"LEMA";43;69,3333333333333;18;9;NA;2;6,5;867;1869;393;130;8;43;0;3;0;Inf;1248
5;5;1;"C2";"Beetle";8;"LEMA";32;89,5;43;8;NA;3,5;2;867;1869;465;108;40;32;0;0;0;Inf;3848,5
5;5;1;"C3";"Beetle";6;"LEMA";51;58;14;6;NA;3,5;3,5;867;1869;431;132;12;51;0;3;0;Inf;812
5;5;1;"C4";"Beetle";5;"LEMA";64;59;4;5;NA;3,5;5;867;1869;475;101;10;64;0;3;0;Inf;236
5;5;1;"C5";"Beetle";1;"LEMA";80;67;23;1;NA;3,5;6,5;867;1869;441;104;15;80;1;2;0;Inf;1541
5;5;1;"D2";"Beetle";9;"LEMA";57;75;12;9;NA;5;2;867;1869;466;143;15;57;0;0;0;Inf;900
5;5;1;"D3";"Beetle";5;"LEMA";76;62;4;5;NA;5;3,5;867;1869;401;134;12;76;0;3;0;Inf;248
5;5;1;"D4";"Beetle";12;"LEMA";45;66,5;13;12;NA;5;5;867;1869;499;127;5;45;1;2;0;Inf;864,5
5;5;1;"D5";"Beetle";9;"LEMA";62;65;19;9;NA;5;6,5;867;1869;496;145;17;62;1;3;0;Inf;1235
5;5;1;"E2";"Beetle";10;"LEMA";57;76,5;13;10;NA;6,5;2;867;1869;420;265;13;57;1;2;0;Inf;994,5
5;5;1;"E3";"Beetle";7;"LEMA";46;51,5;17;7;NA;6,5;3,5;867;1869;431;186;16;46;2;2;0;Inf;875,5
5;5;1;"E3";"Fly";1;"LEMA";46;51,5;17;1;NA;6,5;3,5;867;1869;431;186;16;46;2;2;0;Inf;875,5
5;5;1;"E4";"Beetle";5;"LEMA";49;67;20;5;NA;6,5;5;867;1869;465;157;23;49;5;0;0;Inf;1340
5;5;1;"E5";"Beetle";3;"LEMA";71;59;12;3;NA;6,5;6,5;867;1869;467;177;22;71;1;3;0;Inf;708
5;5;2;"B2";"Beetle";8;"LEMA";74;54;8;8;NA;35;28;1545;2831;529;372;25;74;0;6;0;Inf;432
5;5;2;"B3";"Beetle";10;"LEMA";65;73;6;10;NA;35;29,5;1545;2831;647;335;41;65;6;0;0;Inf;438
5;5;2;"B4";"Beetle";16;"LEMA";93;50,3333333333333;18;16;NA;35;31;1545;2831;709;344;30;93;8;1;0;Inf;906
5;5;2;"B5";"Beetle";13;"LEMA";80;63;3;13;NA;35;32,5;1545;2831;794;372;46;80;0;2;0;Inf;189
5;5;2;"C2";"Beetle";4;"LEMA";55;80;19;4;NA;36,5;28;1545;2831;527;292;61;55;7;1;0;Inf;1520
5;5;2;"C3";"Beetle";5;"LEMA";50;105,5;4;5;NA;36,5;29,5;1545;2831;554;311;30;50;0;2;0;Inf;422
5;5;2;"C4";"Beetle";4;"LEMA";114;40;10;4;NA;36,5;31;1545;2831;566;284;46;114;10;1;0;Inf;400
5;5;2;"C5";"Beetle";6;"LEMA";125;111;6;6;NA;36,5;32,5;1545;2831;643;419;37;125;1;2;0;Inf;666
5;5;2;"D2";"Beetle";6;"LEMA";53;48;9;6;NA;38;28;1545;2831;501;298;56;53;1;2;0;Inf;432
5;5;2;"D3";"Beetle";4;"LEMA";47;32;12;4;NA;38;29,5;1545;2831;509;303;30;47;0;5;0;Inf;384
5;5;2;"D4";"Beetle";4;"LEMA";53;29;6;4;NA;38;31;1545;2831;553;293;22;53;3;5;0;Inf;174
5;5;2;"D5";"Beetle";4;"LEMA";53;57;10;4;NA;38;32,5;1545;2831;668;441;48;53;4;4;0;Inf;570
5;5;2;"E2";"Beetle";8;"LEMA";61;110;14;8;NA;39,5;28;1545;2831;542;247;18;61;1;0;0;Inf;1540
5;5;2;"E2";"Fly";1;"LEMA";61;110;14;1;NA;39,5;28;1545;2831;542;247;18;61;1;0;0;Inf;1540
5;5;2;"E3";"Beetle";6;"LEMA";46;155;6;6;NA;39,5;29,5;1545;2831;494;218;37;46;1;1;0;Inf;930
5;5;2;"E3";"Fly";1;"LEMA";46;155;6;1;NA;39,5;29,5;1545;2831;494;218;37;46;1;1;0;Inf;930
5;5;2;"E4";"Beetle";8;"LEMA";77;18;13;8;NA;39,5;31;1545;2831;545;275;33;77;11;0;0;Inf;234
5;5;2;"E5";"Beetle";6;"LEMA";41;45,5;14;6;NA;39,5;32,5;1545;2831;710;433;32;41;8;0;0;Inf;637
5;5;3;"B2";"Beetle";2;"LEMA";8;58;3;2;NA;80;56;5887;887;82;1481;195;8;9;1;0;Inf;174
5;5;3;"B3";"Beetle";2;"LEMA";10;52,5;14;2;NA;80;57,5;5887;887;122;1452;148;10;3;0;0;Inf;735
5;5;3;"B5";"Beetle";3;"LEMA";28;59,3333333333333;5;3;NA;80;60,5;5887;887;206;1257;221;28;9;0;0;Inf;296,666666666667
5;5;3;"C2";"Beetle";3;"LEMA";14;53;2;3;NA;81,5;56;5887;887;67;1473;145;14;5;1;0;Inf;106
5;5;3;"C3";"Beetle";6;"LEMA";11;42;15;6;NA;81,5;57,5;5887;887;102;1530;107;11;3;0;0;Inf;630
5;5;3;"C4";"Beetle";5;"LEMA";10;40;1;5;NA;81,5;59;5887;887;176;1280;232;10;8;0;0;Inf;40
5;5;3;"C5";"Beetle";1;"LEMA";39;58;10;1;NA;81,5;60,5;5887;887;235;1408;99;39;4;1;0;Inf;580
5;5;3;"D2";"Beetle";3;"LEMA";8;58;18;3;NA;83;56;5887;887;90;1429;201;8;1;0;0;Inf;1044
5;5;3;"D3";"Beetle";4;"LEMA";10;58;6,5;4;NA;83;57,5;5887;887;139;1418;225;10;7;0;0;Inf;377
5;5;3;"D5";"Beetle";2;"LEMA";36;35;4;2;NA;83;60,5;5887;887;293;1273;96;36;4;2;0;Inf;140
5;5;3;"E2";"Beetle";5;"LEMA";9;58;2;5;NA;84,5;56;5887;887;118;1427;217;9;1;0;0;Inf;116
5;5;3;"E3";"Beetle";2;"LEMA";26;46;16;2;NA;84,5;57,5;5887;887;196;1379;155;26;0;1;0;Inf;736
5;5;3;"E4";"Beetle";3;"LEMA";37;58;9;3;NA;84,5;59;5887;887;314;1113;152;37;4;2;0;Inf;522
5;5;3;"E5";"Beetle";2;"LEMA";53;67,5;6;2;NA;84,5;60,5;5887;887;383;956;133;53;11;1;0;Inf;405
5;5;5;"B4";"Beetle";1;"LEMA";12;58;2;1;NA;124;157;2657;294;46;592;45;12;7;0;0;Inf;116
5;5;5;"B5";"Beetle";3;"LEMA";3;58;1;3;NA;124;158,5;2657;294;50;620;69;3;5;0;0;Inf;58
5;5;5;"C2";"Beetle";1;"LEMA";9;51;1;1;NA;125,5;154;2657;294;49;564;71;9;15;0;0;Inf;51
5;5;5;"C4";"Beetle";3;"LEMA";8;39;4;3;NA;125,5;157;2657;294;57;442;59;8;5;0;0;Inf;156
5;5;5;"C5";"Fly";1;"LEMA";6;13;4;1;NA;125,5;158,5;2657;294;53;522;48;6;6;0;0;Inf;52
5;5;5;"D2";"Beetle";4;"LEMA";7;58;1;4;NA;127;154;2657;294;57;572;59;7;8;0;0;Inf;58
5;5;5;"D5";"Beetle";2;"LEMA";9;58;1;2;NA;127;158,5;2657;294;67;556;30;9;8;0;0;Inf;58
5;5;7;"B2";"Beetle";3;"LEMA";28;58;6;3;NA;235;289;6322;1245;252;1436;112;28;2;3;0;Inf;348
5;5;7;"B3";"Beetle";1;"LEMA";20;58;5;1;NA;235;290,5;6322;1245;293;1577;175;20;5;3;0;Inf;290
5;5;7;"B4";"Beetle";2;"LEMA";42;73;7;2;NA;235;292;6322;1245;285;1667;250;42;2;3;0;Inf;511
5;5;7;"B5";"Beetle";3;"LEMA";7;13;3;3;NA;235;293,5;6322;1245;347;1452;326;7;1;3;0;Inf;39
5;5;7;"C2";"Beetle";1;"LEMA";28;50;5;1;NA;236,5;289;6322;1245;207;1080;177;28;4;2;0;Inf;250
5;5;7;"C2";"Fly";2;"BEMA";4;4;56;2;NA;236,5;289;7298;269;46;1241;201;4;5;0;0;Inf;224
5;5;7;"C3";"Beetle";1;"LEMA";24;58;2;1;NA;236,5;290,5;6322;1245;265;1305;122;24;5;2;0;Inf;116
5;5;7;"C4";"Bee";1;"CETE";15;0;4;1;NA;236,5;292;7147;420;187;1564;140;15;6;2;0;Inf;0
5;5;7;"C4";"Bee";1;"LEMA";36;58;2;1;NA;236,5;292;6322;1245;308;1443;119;36;4;5;0;Inf;116
5;5;7;"C4";"Beetle";3;"LEMA";36;58;2;3;NA;236,5;292;6322;1245;308;1443;119;36;4;5;0;Inf;116
5;5;7;"C4";"Fly";1;"LEMA";36;58;2;1;NA;236,5;292;6322;1245;308;1443;119;36;4;5;0;Inf;116
5;5;7;"C5";"Beetle";1;"LEMA";48;49;1;1;NA;236,5;293,5;6322;1245;298;1428;106;48;5;3;0;Inf;49
5;5;7;"D4";"Fly";1;"LEMA";55;58;2;1;NA;238;292;6322;1245;348;1113;191;55;1;5;0;Inf;116
5;5;7;"D5";"Beetle";1;"LEMA";72;58;3;1;NA;238;293,5;6322;1245;333;1145;117;72;13;0;0;Inf;174
5;5;7;"E2";"Beetle";6;"LEMA";32;58;6;6;NA;239,5;289;6322;1245;164;1248;186;32;7;1;0;Inf;348
5;5;7;"E2";"Fly";1;"LEMA";32;58;6;1;NA;239,5;289;6322;1245;164;1248;186;32;7;1;0;Inf;348
5;5;7;"E4";"Beetle";3;"LEMA";52;58;3;3;NA;239,5;292;6322;1245;358;1235;165;52;3;1;0;Inf;174
5;5;7;"E4";"Fly";1;"LEMA";52;58;3;1;NA;239,5;292;6322;1245;358;1235;165;52;3;1;0;Inf;174
5;5;7;"E5";"Bee";1;"LEMA";52;58;2;1;NA;239,5;293,5;6322;1245;363;1385;177;52;0;4;0;Inf;116
5;5;7;"E5";"Beetle";1;"LEMA";52;58;2;1;NA;239,5;293,5;6322;1245;363;1385;177;52;0;4;0;Inf;116
5;5;8;"B2";"Beetle";5;"LEMA";40;58;5;5;NA;274;270;6812;888;228;1405;184;40;3;2;0;Inf;290
5;5;8;"B3";"Beetle";2;"LEMA";72;48;4;2;NA;274;271,5;6812;888;233;1387;113;72;4;0;0;Inf;192
5;5;8;"B4";"Beetle";4;"LEMA";31;58;4;4;NA;274;273;6812;888;222;1642;172;31;5;0;0;Inf;232
5;5;8;"B5";"Beetle";2;"LEMA";7;58;2;2;NA;274;274,5;6812;888;169;1680;318;7;17;0;0;Inf;116
5;5;8;"C2";"Beetle";1;"LEMA";31;58;4;1;NA;275,5;270;6812;888;290;1354;230;31;8;0;0;Inf;232
5;5;8;"C3";"Beetle";1;"LEMA";24;58;3;1;NA;275,5;271,5;6812;888;299;1334;104;24;3;0;0;Inf;174
5;5;8;"C4";"Beetle";4;"LEMA";42;58;1;4;NA;275,5;273;6812;888;218;1486;192;42;5;5;0;Inf;58
5;5;8;"C5";"Beetle";3;"LEMA";14;58;2;3;NA;275,5;274,5;6812;888;174;1517;215;14;8;0;0;Inf;116
5;5;8;"D2";"Beetle";1;"LEMA";38;58;4;1;NA;277;270;6812;888;235;1571;147;38;1;2;0;Inf;232
5;5;8;"D2";"Fly";1;"LEMA";38;58;4;1;NA;277;270;6812;888;235;1571;147;38;1;2;0;Inf;232
5;5;8;"D4";"Beetle";2;"LEMA";21;58;7;2;NA;277;273;6812;888;191;1566;105;21;6;0;0;Inf;406
5;5;8;"D5";"Beetle";1;"LEMA";25;58;5;1;NA;277;274,5;6812;888;182;1570;268;25;11;0;0;Inf;290
5;5;8;"E3";"Beetle";1;"LEMA";19;58;4;1;NA;278,5;271,5;6812;888;165;1099;214;19;7;0;0;Inf;232
5;5;8;"E4";"Beetle";3;"LEMA";26;58;3;3;NA;278,5;273;6812;888;143;1382;180;26;4;2;0;Inf;174
5;5;8;"E5";"Beetle";1;"LEMA";17;58;11;1;NA;278,5;274,5;6812;888;177;1449;202;17;7;0;0;Inf;638
5;5;9;"B2";"Beetle";5;"LEMA";10;58;12;5;NA;314;286;2551;229;55;444;46;10;4;0;0;Inf;696
5;5;9;"B3";"Beetle";6;"LEMA";6;58;15;6;NA;314;287,5;2551;229;64;448;52;6;0;0;0;Inf;870
5;5;9;"B3";"Fly";2;"LEMA";6;58;15;2;NA;314;287,5;2551;229;64;448;52;6;0;0;0;Inf;870
5;5;9;"B4";"Beetle";9;"LEMA";9;58;4;9;NA;314;289;2551;229;44;492;66;9;4;0;0;Inf;232
5;5;9;"C2";"Beetle";4;"LEMA";17;58;8;4;NA;315,5;286;2551;229;66;481;56;17;3;0;0;Inf;464
5;5;9;"C3";"Beetle";4;"LEMA";7;58;5;4;NA;315,5;287,5;2551;229;80;463;58;7;5;0;0;Inf;290
5;5;9;"C3";"Beetle";1;"SCLA";6;31;8;1;NA;315,5;287,5;2413;367;82;461;59;6;2;2;0;Inf;248
5;5;9;"C4";"Beetle";6;"LEMA";12;58;7;6;NA;315,5;289;2551;229;58;525;58;12;1;0;0;Inf;406
5;5;9;"D2";"Beetle";4;"LEMA";9;30;9;4;NA;317;286;2551;229;59;600;63;9;4;0;0;Inf;270
5;5;9;"D2";"Fly";1;"LEMA";9;30;9;1;NA;317;286;2551;229;59;600;63;9;4;0;0;Inf;270
5;5;9;"D3";"Beetle";6;"LEMA";4;58;4;6;NA;317;287,5;2551;229;68;526;78;4;4;0;0;Inf;232
5;5;9;"D5";"Beetle";1;"LEMA";8;48;15;1;NA;317;290,5;2551;229;70;546;76;8;1;0;0;Inf;720
5;5;9;"E2";"Fly";3;"LEMA";1;58;2;3;NA;318,5;286;2551;229;39;677;93;0;5;0;0;Inf;116
5;5;9;"E3";"Beetle";3;"LEMA";3;58;3;3;NA;318,5;287,5;2551;229;33;633;74;3;3;0;0;Inf;174
5;5;9;"E4";"Beetle";2;"LEMA";7;58;10;2;NA;318,5;289;2551;229;31;663;80;7;0;0;0;Inf;580
5;5;9;"E5";"Beetle";3;"LEMA";3;58;5;3;NA;318,5;290,5;2551;229;57;623;73;3;2;0;0;Inf;290
6;5;1;"B2";"Beetle";10;"LEMA";39;80,5;32;10;30;2;2;867;1869;379;234;18;39;0;2;30;0,333333333333333;2576
6;5;1;"B4";"Beetle";12;"LEMA";63;65;38;12;38;2;5;867;1869;378;126;20;63;0;3;38;0,315789473684211;2470
6;5;1;"B5";"Beetle";9;"LEMA";43;69,3333333333333;18;9;22;2;6,5;867;1869;393;130;8;43;0;3;22;0,409090909090909;1248
6;5;1;"C2";"Beetle";8;"LEMA";32;89,5;43;8;25;3,5;2;867;1869;465;108;40;32;0;0;25;0,32;3848,5
6;5;1;"C3";"Beetle";6;"LEMA";51;58;14;6;25;3,5;3,5;867;1869;431;132;12;51;0;3;25;0,24;812
6;5;1;"C4";"Beetle";5;"LEMA";64;59;4;5;30;3,5;5;867;1869;475;101;10;64;0;3;30;0,166666666666667;236
6;5;1;"C5";"Beetle";1;"LEMA";80;67;23;1;28;3,5;6,5;867;1869;441;104;15;80;1;2;28;0,0357142857142857;1541
6;5;1;"D2";"Beetle";9;"LEMA";57;75;12;9;17;5;2;867;1869;466;143;15;57;0;0;17;0,529411764705882;900
6;5;1;"D3";"Beetle";5;"LEMA";76;62;4;5;25;5;3,5;867;1869;401;134;12;76;0;3;25;0,2;248
6;5;1;"D4";"Beetle";12;"LEMA";45;66,5;13;12;25;5;5;867;1869;499;127;5;45;1;2;25;0,48;864,5
6;5;1;"D4";"Butterfly";1;"LEMA";45;66,5;13;1;25;5;5;867;1869;499;127;5;45;1;2;25;0,04;864,5
6;5;1;"D5";"Beetle";9;"LEMA";62;65;19;9;23;5;6,5;867;1869;496;145;17;62;1;3;23;0,391304347826087;1235
6;5;1;"E2";"Bee";4;"LEMA";57;76,5;13;4;30;6,5;2;867;1869;420;265;13;57;1;2;30;0,133333333333333;994,5
6;5;1;"E2";"Beetle";10;"LEMA";57;76,5;13;10;30;6,5;2;867;1869;420;265;13;57;1;2;30;0,333333333333333;994,5
6;5;1;"E3";"Beetle";7;"LEMA";46;51,5;17;7;30;6,5;3,5;867;1869;431;186;16;46;2;2;30;0,233333333333333;875,5
6;5;1;"E3";"Fly";1;"LEMA";46;51,5;17;1;30;6,5;3,5;867;1869;431;186;16;46;2;2;30;0,0333333333333333;875,5
6;5;1;"E4";"Beetle";5;"LEMA";49;67;20;5;30;6,5;5;867;1869;465;157;23;49;5;0;30;0,166666666666667;1340
6;5;1;"E5";"Beetle";3;"LEMA";71;59;12;3;30;6,5;6,5;867;1869;467;177;22;71;1;3;30;0,1;708
6;5;2;"B2";"Beetle";8;"LEMA";74;54;8;8;20;35;28;1545;2831;529;372;25;74;0;6;20;0,4;432
6;5;2;"B3";"Beetle";10;"LEMA";65;73;6;10;20;35;29,5;1545;2831;647;335;41;65;6;0;20;0,5;438
6;5;2;"B4";"Beetle";16;"LEMA";93;50,3333333333333;18;16;25;35;31;1545;2831;709;344;30;93;8;1;25;0,64;906
6;5;2;"B5";"Beetle";12;"LEMA";80;63;3;12;20;35;32,5;1545;2831;794;372;46;80;0;2;20;0,6;189
6;5;2;"C2";"Beetle";4;"LEMA";55;80;19;4;18;36,5;28;1545;2831;527;292;61;55;7;1;18;0,222222222222222;1520
6;5;2;"C3";"Beetle";5;"LEMA";50;105,5;4;5;25;36,5;29,5;1545;2831;554;311;30;50;0;2;25;0,2;422
6;5;2;"C4";"Beetle";4;"LEMA";114;40;10;4;25;36,5;31;1545;2831;566;284;46;114;10;1;25;0,16;400
6;5;2;"C5";"Bee";2;"LEMA";125;111;6;2;15;36,5;32,5;1545;2831;643;419;37;125;1;2;15;0,133333333333333;666
6;5;2;"C5";"Beetle";6;"LEMA";125;111;6;6;15;36,5;32,5;1545;2831;643;419;37;125;1;2;15;0,4;666
6;5;2;"D2";"Beetle";6;"LEMA";53;48;9;6;25;38;28;1545;2831;501;298;56;53;1;2;25;0,24;432
6;5;2;"D3";"Beetle";4;"LEMA";47;32;12;4;25;38;29,5;1545;2831;509;303;30;47;0;5;25;0,16;384
6;5;2;"D4";"Beetle";4;"LEMA";53;29;6;4;15;38;31;1545;2831;553;293;22;53;3;5;15;0,266666666666667;174
6;5;2;"D5";"Beetle";4;"LEMA";53;57;10;4;15;38;32,5;1545;2831;668;441;48;53;4;4;15;0,266666666666667;570
6;5;2;"E2";"Beetle";8;"LEMA";61;110;14;8;15;39,5;28;1545;2831;542;247;18;61;1;0;15;0,533333333333333;1540
6;5;2;"E2";"Fly";1;"LEMA";61;110;14;1;15;39,5;28;1545;2831;542;247;18;61;1;0;15;0,0666666666666667;1540
6;5;2;"E3";"Beetle";6;"LEMA";46;155;6;6;15;39,5;29,5;1545;2831;494;218;37;46;1;1;15;0,4;930
6;5;2;"E3";"Fly";1;"LEMA";46;155;6;1;15;39,5;29,5;1545;2831;494;218;37;46;1;1;15;0,0666666666666667;930
6;5;2;"E4";"Beetle";8;"LEMA";77;18;13;8;20;39,5;31;1545;2831;545;275;33;77;11;0;20;0,4;234
6;5;2;"E5";"Beetle";6;"LEMA";41;45,5;14;6;18;39,5;32,5;1545;2831;710;433;32;41;8;0;18;0,333333333333333;637
6;5;3;"B2";"Beetle";2;"LEMA";8;58;3;2;4;80;56;5887;887;82;1481;195;8;9;1;4;0,5;174
6;5;3;"B3";"Beetle";2;"LEMA";10;52,5;14;2;8;80;57,5;5887;887;122;1452;148;10;3;0;8;0,25;735
6;5;3;"B5";"Bee";1;"LEMA";28;59,3333333333333;5;1;7;80;60,5;5887;887;206;1257;221;28;9;0;7;0,142857142857143;296,666666666667
6;5;3;"B5";"Beetle";3;"LEMA";28;59,3333333333333;5;3;7;80;60,5;5887;887;206;1257;221;28;9;0;7;0,428571428571429;296,666666666667
6;5;3;"C2";"Beetle";3;"LEMA";14;53;2;3;16;81,5;56;5887;887;67;1473;145;14;5;1;16;0,1875;106
6;5;3;"C3";"Beetle";6;"LEMA";11;42;15;6;11;81,5;57,5;5887;887;102;1530;107;11;3;0;11;0,545454545454545;630
6;5;3;"C4";"Beetle";5;"LEMA";10;40;1;5;17;81,5;59;5887;887;176;1280;232;10;8;0;17;0,294117647058824;40
6;5;3;"C5";"Beetle";1;"LEMA";39;58;10;1;20;81,5;60,5;5887;887;235;1408;99;39;4;1;20;0,05;580
6;5;3;"D2";"Beetle";3;"LEMA";8;58;18;3;7;83;56;5887;887;90;1429;201;8;1;0;7;0,428571428571429;1044
6;5;3;"D3";"Beetle";4;"LEMA";10;58;6,5;4;8;83;57,5;5887;887;139;1418;225;10;7;0;8;0,5;377
6;5;3;"D5";"Beetle";2;"LEMA";36;35;4;2;22;83;60,5;5887;887;293;1273;96;36;4;2;22;0,0909090909090909;140
6;5;3;"E2";"Beetle";5;"LEMA";9;58;2;5;13;84,5;56;5887;887;118;1427;217;9;1;0;13;0,384615384615385;116
6;5;3;"E3";"Beetle";2;"LEMA";26;46;16;2;14;84,5;57,5;5887;887;196;1379;155;26;0;1;14;0,142857142857143;736
6;5;3;"E4";"Beetle";3;"LEMA";37;58;9;3;8;84,5;59;5887;887;314;1113;152;37;4;2;8;0,375;522
6;5;3;"E5";"Beetle";2;"LEMA";53;67,5;6;2;8;84,5;60,5;5887;887;383;956;133;53;11;1;8;0,25;405
6;5;5;"B4";"Beetle";1;"LEMA";12;58;2;1;NA;124;157;2657;294;46;592;45;12;7;0;0;Inf;116
6;5;5;"B5";"Beetle";3;"LEMA";3;58;1;3;NA;124;158,5;2657;294;50;620;69;3;5;0;0;Inf;58
6;5;5;"C2";"Beetle";1;"LEMA";9;51;1;1;NA;125,5;154;2657;294;49;564;71;9;15;0;0;Inf;51
6;5;5;"C4";"Beetle";3;"LEMA";8;39;4;3;NA;125,5;157;2657;294;57;442;59;8;5;0;0;Inf;156
6;5;5;"C5";"Fly";1;"LEMA";6;13;4;1;NA;125,5;158,5;2657;294;53;522;48;6;6;0;0;Inf;52
6;5;5;"D2";"Beetle";4;"LEMA";7;58;1;4;NA;127;154;2657;294;57;572;59;7;8;0;0;Inf;58
6;5;5;"D5";"Beetle";2;"LEMA";9;58;1;2;NA;127;158,5;2657;294;67;556;30;9;8;0;0;Inf;58
6;5;7;"B2";"Beetle";3;"LEMA";28;58;6;3;NA;235;289;6322;1245;252;1436;112;28;2;3;0;Inf;348
6;5;7;"B3";"Beetle";1;"LEMA";20;58;5;1;NA;235;290,5;6322;1245;293;1577;175;20;5;3;0;Inf;290
6;5;7;"B4";"Beetle";2;"LEMA";42;73;7;2;NA;235;292;6322;1245;285;1667;250;42;2;3;0;Inf;511
6;5;7;"B5";"Beetle";3;"LEMA";7;13;3;3;NA;235;293,5;6322;1245;347;1452;326;7;1;3;0;Inf;39
6;5;7;"C2";"Beetle";1;"LEMA";28;50;5;1;NA;236,5;289;6322;1245;207;1080;177;28;4;2;0;Inf;250
6;5;7;"C3";"Beetle";1;"LEMA";24;58;2;1;NA;236,5;290,5;6322;1245;265;1305;122;24;5;2;0;Inf;116
6;5;7;"C4";"Bee";3;"LEMA";36;58;2;3;NA;236,5;292;6322;1245;308;1443;119;36;4;5;0;Inf;116
6;5;7;"C4";"Beetle";3;"LEMA";36;58;2;3;NA;236,5;292;6322;1245;308;1443;119;36;4;5;0;Inf;116
6;5;7;"C4";"Fly";1;"LEMA";36;58;2;1;NA;236,5;292;6322;1245;308;1443;119;36;4;5;0;Inf;116
6;5;7;"C5";"Beetle";1;"LEMA";48;49;1;1;NA;236,5;293,5;6322;1245;298;1428;106;48;5;3;0;Inf;49
